0.276	-0.492222865
0.277	-0.388049594
0.278	-0.229238914
0.279	-0.040600565
0.28	0.154866633
0.281	0.32691278
0.282	0.450672608
0.283	0.511973305
0.284	0.499384951
0.285	0.416439104
0.286	0.276079224
0.287	0.093119338
0.288	-0.103161963
0.289	-0.284808809
0.29	-0.429477216
0.291	-0.512096948
0.292	-0.522757187
0.293	-0.461950644
0.294	-0.335235126
0.295	-0.163452236
0.296	0.029865133
0.297	0.220242671
0.298	0.377721851
0.299	0.483464256
0.3	0.523753182
0.301	0.487445834
0.302	0.383488616
0.303	0.225064429
0.304	0.032422462
0.305	-0.162116978
0.306	-0.332582335
0.307	-0.45594708
0.308	-0.513216864
0.309	-0.50050271
0.31	-0.41748459
0.311	-0.272696801
0.312	-0.089776331
0.313	0.109253916
0.314	0.295583578
0.315	0.4386852
0.316	0.523217674
0.317	0.5364781
0.318	0.475305776
0.319	0.351394342
0.32	0.179039554
0.321	-0.016634001
0.322	-0.205003786
0.323	-0.363239779
0.324	-0.467193536
0.325	-0.502244648
0.326	-0.468463962
0.327	-0.364528812
0.328	-0.204436351
0.329	-0.012845327
0.33	0.186224594
0.331	0.360982749
0.332	0.48574198
0.333	0.546870533
0.334	0.53421015
0.335	0.452295669
0.336	0.314089156
0.337	0.133438849
0.338	-0.061442053
0.339	-0.24312131
0.34	-0.3890038
0.341	-0.473110046
0.342	-0.484692494
0.343	-0.423828981
0.344	-0.296003495
0.345	-0.122250603
0.346	0.073648268
0.347	0.266710852
0.348	0.425916007
0.349	0.531355965
0.35	0.568997647
0.351	0.528634761
0.352	0.421257175
0.353	0.261495194
0.354	0.069249311
0.355	-0.124974485
0.356	-0.297084352
0.357	-0.424262131
0.358	-0.485899099
0.359	-0.476155938
0.36	-0.393900213
0.361	-0.248439187
0.362	-0.064659004
0.363	0.134928088
0.364	0.321747796
0.365	0.465585483
0.366	0.550868684
0.367	0.564277168
0.368	0.502534157
0.369	0.377792872
0.37	0.204913393
0.371	0.009226035
0.372	-0.178949073
0.373	-0.336857925
0.374	-0.439823218
0.375	-0.472661732
0.376	-0.435461756
0.377	-0.327973726
0.378	-0.165938411
0.379	0.024841585
0.38	0.220357706
0.381	0.38984118
0.382	0.508916475
0.383	0.564442877
0.384	0.545841011
0.385	0.457106575
0.386	0.311424888
0.387	0.124181816
0.388	-0.074582639
0.389	-0.257001915
0.39	-0.402085474
0.391	-0.486706846
0.392	-0.501892709
0.393	-0.446770068
0.394	-0.324109652
0.395	-0.152804413
0.396	0.043015953
0.397	0.235761326
0.398	0.392200846
0.399	0.492649685
0.4	0.525493346
0.401	0.483208484
0.402	0.377258217
0.403	0.22036294
0.404	0.030038153
0.405	-0.164318855
0.406	-0.337656665
0.407	-0.465131639
0.408	-0.52509169
0.409	-0.512460364
0.41	-0.428071392
0.411	-0.28301437
0.412	-0.102313994
0.413	0.09299003
0.414	0.276177773
0.415	0.418012568
0.416	0.502479761
0.417	0.515399812
0.418	0.453276255
0.419	0.328713931
0.42	0.156816301
0.421	-0.038018944
0.422	-0.227115353
0.423	-0.388465197
0.424	-0.496388255
0.425	-0.533567728
0.426	-0.498687803
0.427	-0.39197775
0.428	-0.230453675
0.429	-0.040381773
0.43	0.155139718
0.431	0.326674433
0.432	0.449920578
0.433	0.510544665
0.434	0.496938874
0.435	0.413058646
0.436	0.272553629
0.437	0.090298457
0.438	-0.105578765
0.439	-0.288538301
0.44	-0.436391529
0.441	-0.522637353
0.442	-0.535341073
0.443	-0.474023316
0.444	-0.345061654
0.445	-0.170867647
0.446	0.024000635
0.447	0.214980407
0.448	0.372510418
0.449	0.477762895
0.45	0.51679249
0.451	0.478813198
0.452	0.3735009
0.453	0.214611983
0.454	0.022073441
0.455	-0.173173351
0.456	-0.345961969
0.457	-0.472490388
0.458	-0.532056729
0.459	-0.519338593
0.46	-0.434511393
0.461	-0.288377079
0.462	-0.106402733
0.463	0.089062809
0.464	0.270733018
0.465	0.410370049
0.466	0.493569668
0.467	0.507106038
0.468	0.44654405
0.469	0.322355315
0.47	0.148441465
0.471	-0.049750424
0.472	-0.24094017
0.473	-0.40184584
0.474	-0.508206598
0.475	-0.545748931
0.476	-0.515609744
0.477	-0.416904999
0.478	-0.263491147
0.479	-0.079498103
0.48	0.112715011
0.481	0.282126072
0.482	0.402484609
0.483	0.459574528
0.484	0.441672487
0.485	0.352709947
0.486	0.206982385
0.487	0.019496406
0.488	-0.179493085
0.489	-0.361319454
0.49	-0.504309431
0.491	-0.582812691
0.492	-0.58603017
0.493	-0.513435873
0.494	-0.369216284
0.495	-0.174598567
0.496	0.044438387
0.497	0.260176024
0.498	0.440380341
0.499	0.566238238
0.5	0.626423297
0.501	0.613338406
0.502	0.538135801
0.503	0.414135678
0.504	0.25991813
0.505	0.105049393
0.506	-0.026707385
0.507	-0.113588782
0.508	-0.137322586
0.509	-0.094569867
0.51	0.013864531
0.511	0.178022778
0.512	0.373271335
0.513	0.57679638
0.514	0.759391144
0.515	0.890109056
0.516	0.952581577
0.517	0.933540701
0.518	0.830073359
0.519	0.654942015
0.52	0.424572577
0.521	0.166634696
0.522	-0.085052691
0.523	-0.303280285
0.524	-0.459355884
0.525	-0.53530791
0.526	-0.530245336
0.527	-0.444548757
0.528	-0.294973955
0.529	-0.107799749
0.53	0.092611041
0.531	0.274022909
0.532	0.409213962
0.533	0.481181437
0.534	0.476119176
0.535	0.397405131
0.536	0.258626732
0.537	0.075313678
0.538	-0.12210191
0.539	-0.306062736
0.54	-0.454220167
0.541	-0.540046144
0.542	-0.55308603
0.543	-0.493026648
0.544	-0.36542064
0.545	-0.192439673
0.546	0.002270058
0.547	0.193936499
0.548	0.351849942
0.549	0.457144155
0.55	0.49591043
0.551	0.457766664
0.552	0.353205718
0.553	0.195831765
0.554	0.004683267
0.555	-0.19020292
0.556	-0.363893208
0.557	-0.492008916
0.558	-0.552766054
0.559	-0.540252511
0.56	-0.455165278
0.561	-0.309188169
0.562	-0.128298862
0.563	0.06561278
0.564	0.246316078
0.565	0.386119826
0.566	0.470289824
0.567	0.484733395
0.568	0.424403529
0.569	0.299887671
0.57	0.125822095
0.571	-0.071858151
0.572	-0.262067724
0.573	-0.421632208
0.574	-0.526310224
0.575	-0.56141048
0.576	-0.526953254
0.577	-0.422229015
0.578	-0.261839829
0.579	-0.070604677
0.58	0.127591781
0.581	0.301491324
0.582	0.425699449
0.583	0.486252011
0.584	0.472579251
0.585	0.388878644
0.586	0.248244402
0.587	0.065377141
0.588	-0.130844751
0.589	-0.312677697
0.59	-0.45774211
0.591	-0.541061685
0.592	-0.552641559
0.593	-0.492716393
0.594	-0.366542399
0.595	-0.194476528
0.596	6.98E-05
0.597	0.192079891
0.598	0.350673544
0.599	0.455982538
0.6	0.494170266
0.601	0.455380027
0.602	0.350099518
0.603	0.192309039
0.604	0.00137336
0.605	-0.192618999
0.606	-0.365118419
0.607	-0.492549519
0.608	-0.5539468
0.609	-0.543520699
0.61	-0.460908949
0.611	-0.316153192
0.612	-0.134027064
0.613	0.063450963
0.614	0.248515912
0.615	0.391448016
0.616	0.476285685
0.617	0.489368732
0.618	0.42738833
0.619	0.3027301
0.62	0.130628806
0.621	-0.063994038
0.622	-0.251887675
0.623	-0.411136443
0.624	-0.517322797
0.625	-0.554449788
0.626	-0.521268656
0.627	-0.416871472
0.628	-0.256725223
0.629	-0.066677251
0.63	0.129151909
0.631	0.300299483
0.632	0.422551513
0.633	0.482623815
0.634	0.469678479
0.635	0.386947886
0.636	0.246548182
0.637	0.062792572
0.638	-0.134980493
0.639	-0.317971142
0.64	-0.462813119
0.641	-0.544379469
0.642	-0.553644718
0.643	-0.492456117
0.644	-0.367202019
0.645	-0.197896079
0.646	-0.00616596
0.647	0.184951351
0.648	0.345240354
0.649	0.453642402
0.65	0.494170266
0.651	0.455495236
0.652	0.348386169
0.653	0.188400517
0.654	-0.003538538
0.655	-0.196907214
0.656	-0.367884732
0.657	-0.493866132
0.658	-0.554237317
0.659	-0.542910397
0.66	-0.45910872
0.661	-0.312845128
0.662	-0.129316267
0.663	0.068916262
0.664	0.253632013
0.665	0.394835482
0.666	0.476739529
0.667	0.486621183
0.668	0.422677138
0.669	0.298387489
0.67	0.12853066
0.671	-0.063944162
0.672	-0.251631677
0.673	-0.412510166
0.674	-0.520040732
0.675	-0.55618997
0.676	-0.520039149
0.677	-0.41328922
0.678	-0.253609597
0.679	-0.066111431
0.68	0.128347268
0.681	0.301810674
0.682	0.42899607
0.683	0.492732427
0.684	0.479279755
0.685	0.392962406
0.686	0.250065621
0.687	0.068082664
0.688	-0.12468532
0.689	-0.303821374
0.69	-0.449642286
0.691	-0.536671077
0.692	-0.5519249
0.693	-0.4931369
0.694	-0.365651597
0.695	-0.191863508
0.696	0.003083382
0.697	0.194117425
0.698	0.35146618
0.699	0.456111172
0.7	0.494170266
0.701	0.455354481
0.702	0.350037557
0.703	0.192346793
0.704	0.001614234
0.705	-0.192411327
0.706	-0.365356506
0.707	-0.493200409
0.708	-0.554267106
0.709	-0.542682589
0.71	-0.45897666
0.711	-0.314309522
0.712	-0.133610941
0.713	0.062233698
0.714	0.246795207
0.715	0.390532972
0.716	0.476294432
0.717	0.489111291
0.718	0.425658391
0.719	0.299557939
0.72	0.127101248
0.721	-0.067114931
0.722	-0.255156924
0.723	-0.415822038
0.724	-0.523800274
0.725	-0.56141048
0.726	-0.526719219
0.727	-0.419920181
0.728	-0.258272411
0.729	-0.068249715
0.73	0.127174385
0.731	0.299123972
0.732	0.423596912
0.733	0.485775212
0.734	0.472989325
0.735	0.388172315
0.736	0.245050713
0.737	0.06004495
0.738	-0.136759547
0.739	-0.317766914
0.74	-0.461662353
0.741	-0.544427848
0.742	-0.556296848
0.743	-0.497125939
0.744	-0.371614729
0.745	-0.199711229
0.746	-0.004670363
0.747	0.188345164
0.748	0.348037065
0.749	0.45407536
0.75	0.492430084
0.751	0.453454364
0.752	0.348117024
0.753	0.190681771
0.754	0.000391007
0.755	-0.192950017
0.756	-0.364850196
0.757	-0.491387258
0.758	-0.551163879
0.759	-0.538582028
0.76	-0.45420895
0.761	-0.309118523
0.762	-0.128396605
0.763	0.066814556
0.764	0.250114383
0.765	0.392487033
0.766	0.477685544
0.767	0.491215324
0.768	0.429262815
0.769	0.304469586
0.77	0.132411233
0.771	-0.062099185
0.772	-0.250094036
0.773	-0.409579952
0.774	-0.51540889
0.775	-0.550969459
0.776	-0.515597954
0.777	-0.409802474
0.778	-0.249983488
0.779	-0.061202111
0.78	0.134737781
0.781	0.309053588
0.782	0.436847634
0.783	0.502248474
0.784	0.491941234
0.785	0.408953443
0.786	0.267487211
0.787	0.084060093
0.788	-0.111441502
0.789	-0.291593427
0.79	-0.434839838
0.791	-0.516331864
0.792	-0.525815531
0.793	-0.463656133
0.794	-0.335696326
0.795	-0.162912367
0.796	0.031464094
0.797	0.223345272
0.798	0.382407028
0.799	0.488544673
0.8	0.527233528
0.801	0.488234522
0.802	0.382733508
0.803	0.225609849
0.804	0.036366222
0.805	-0.155460176
0.806	-0.326072652
0.807	-0.451934478
0.808	-0.511316555
0.809	-0.498068198
0.81	-0.412453179
0.811	-0.265784244
0.812	-0.083818075
0.813	0.111963068
0.814	0.295357648
0.815	0.437909223
0.816	0.523890806
0.817	0.538565473
0.818	0.47727881
0.819	0.352016556
0.82	0.178517106
0.821	-0.01723904
0.822	-0.205099274
0.823	-0.363081547
0.824	-0.467205831
0.825	-0.502244648
0.826	-0.467769805
0.827	-0.362934793
0.828	-0.202806578
0.829	-0.012615513
0.83	0.184081277
0.831	0.356581394
0.832	0.479911724
0.833	0.540198689
0.834	0.526487741
0.835	0.442768335
0.836	0.302177933
0.837	0.119354811
0.838	-0.076805126
0.839	-0.25877599
0.84	-0.404417855
0.841	-0.488467548
0.842	-0.500606111
0.843	-0.440847958
0.844	-0.314450938
0.845	-0.142282405
0.846	0.0518287
0.847	0.242821576
0.848	0.40008759
0.849	0.504534945
0.85	0.542895059
0.851	0.505143403
0.852	0.401350121
0.853	0.244674237
0.854	0.05396536
0.855	-0.140309679
0.856	-0.312910706
0.857	-0.439536718
0.858	-0.499026491
0.859	-0.48647276
0.86	-0.402689967
0.861	-0.258543851
0.862	-0.078809181
0.863	0.11577286
0.864	0.298815422
0.865	0.441122981
0.866	0.526406843
0.867	0.539848542
0.868	0.477202589
0.869	0.35077458
0.87	0.176063987
0.871	-0.021405239
0.872	-0.211542458
0.873	-0.371562072
0.874	-0.476099003
0.875	-0.50920534
0.876	-0.471289418
0.877	-0.363569162
0.878	-0.20293862
0.879	-0.014632082
0.88	0.179636361
0.881	0.351224981
0.882	0.475728683
0.883	0.537968405
0.884	0.525195038
0.885	0.440809144
0.886	0.298834898
0.887	0.11519052
0.888	-0.080792447
0.889	-0.262201923
0.89	-0.407621317
0.891	-0.491848911
0.892	-0.504066684
0.893	-0.44388319
0.894	-0.31663526
0.895	-0.143435012
0.896	0.051873674
0.897	0.244259503
0.898	0.402647188
0.899	0.506880559
0.9	0.542895059
0.901	0.501237767
0.902	0.393878719
0.903	0.235953451
0.904	0.046727275
0.905	-0.144903536
0.906	-0.315946338
0.907	-0.443275358
0.908	-0.505120188
0.909	-0.494890751
0.91	-0.412083676
0.911	-0.267376906
0.912	-0.086185795
0.913	0.109850396
0.914	0.293626943
0.915	0.435525577
0.916	0.519180101
0.917	0.530441703
0.918	0.466471451
0.919	0.340892856
0.92	0.169387903
0.921	-0.024025847
0.922	-0.211681039
0.923	-0.372392618
0.924	-0.48046283
0.925	-0.517906197
0.926	-0.482792776
0.927	-0.375276331
0.928	-0.212897938
0.929	-0.022500744
0.93	0.172774442
0.931	0.343913358
0.932	0.467096482
0.933	0.527933997
0.934	0.514035428
0.935	0.428544139
0.936	0.285101361
0.937	0.099744258
0.938	-0.097635792
0.939	-0.279622522
0.94	-0.424910952
0.941	-0.509017841
0.942	-0.521687094
0.943	-0.462370613
0.944	-0.335729002
0.945	-0.162446649
0.946	0.033206065
0.947	0.225314532
0.948	0.382544513
0.949	0.485637066
0.95	0.522013
0.951	0.482915741
0.952	0.379314253
0.953	0.224214458
0.954	0.035205135
0.955	-0.158770008
0.956	-0.332944568
0.957	-0.462035386
0.958	-0.523215831
0.959	-0.510525362
0.96	-0.425216007
0.961	-0.279541171
0.962	-0.099251738
0.963	0.095046892
0.964	0.277961256
0.965	0.421077815
0.966	0.507911664
0.967	0.522959937
0.968	0.461579646
0.969	0.336273691
0.97	0.163002021
0.971	-0.032841677
0.972	-0.222011564
0.973	-0.382544305
0.974	-0.489154679
0.975	-0.524866872
0.976	-0.488557837
0.977	-0.380571288
0.978	-0.218109754
0.979	-0.027708664
0.98	0.167549926
0.981	0.338733784
0.982	0.462271594
0.983	0.524032587
0.984	0.511441572
0.985	0.426896002
0.986	0.283423609
0.987	0.097329236
0.988	-0.100355864
0.989	-0.281147554
0.99	-0.423971701
0.991	-0.505939848
0.992	-0.518397099
0.993	-0.460954911
0.994	-0.336744838
0.995	-0.164523057
0.996	0.032149528
0.997	0.226525606
0.998	0.385905025
0.999	0.490297254
1	0.527233528
1.001	0.488186474
1.002	0.383932722
1.003	0.227282749
1.004	0.036305964
1.005	-0.158850103
1.006	-0.332470361
1.007	-0.45955133
1.008	-0.518545783
1.009	-0.504590558
1.01	-0.418861565
1.011	-0.272675411
1.012	-0.091323382
1.013	0.103921579
1.014	0.286546312
1.015	0.427848035
1.016	0.51242148
1.017	0.526150723
1.018	0.464715549
1.019	0.339761237
1.02	0.166211598
1.021	-0.030545085
1.022	-0.220282912
1.023	-0.380386868
1.024	-0.48604001
1.025	-0.521386543
1.026	-0.485853085
1.027	-0.378874008
1.028	-0.216155936
1.029	-0.023654721
1.03	0.174704472
1.031	0.348343215
1.032	0.472756421
1.033	0.534451453
1.034	0.52225613
1.035	0.439482148
1.036	0.298774868
1.037	0.114953288
1.038	-0.0821271
1.039	-0.26390642
1.04	-0.408032243
1.041	-0.489863426
1.042	-0.500027754
1.043	-0.439008949
1.044	-0.311582563
1.045	-0.137815916
1.046	0.058775489
1.047	0.252665686
1.048	0.412154888
1.049	0.517327023
1.05	0.555076262
1.051	0.51639412
1.052	0.412564683
1.053	0.257268573
1.054	0.068755451
1.055	-0.123591318
1.056	-0.295179435
1.057	-0.421440709
1.058	-0.480289626
1.059	-0.466240077
1.06	-0.380395736
1.061	-0.234356685
1.062	-0.053334783
1.063	0.142303921
1.064	0.326856854
1.065	0.471212224
1.066	0.558498195
1.067	0.573258334
1.068	0.511397088
1.069	0.386286057
1.07	0.214307884
1.071	0.020574079
1.072	-0.166618343
1.073	-0.326643513
1.074	-0.434956733
1.075	-0.474401896
1.076	-0.44299804
1.077	-0.33962869
1.078	-0.180413711
1.079	0.0084568
1.08	0.203709205
1.081	0.375613749
1.082	0.499845264
1.083	0.562119453
1.084	0.550269112
1.085	0.467410946
1.086	0.326610055
1.087	0.142985519
1.088	-0.053903048
1.089	-0.236162253
1.09	-0.381512452
1.091	-0.464723392
1.092	-0.476022661
1.093	-0.416239224
1.094	-0.291036513
1.095	-0.120624221
1.096	0.072963269
1.097	0.2662568
1.098	0.428534922
1.099	0.538766154
1.1	0.581178849
1.101	0.544659518
1.102	0.440281079
1.103	0.282816924
1.104	0.09164422
1.105	-0.103881519
1.106	-0.279999606
1.107	-0.412390279
1.108	-0.478106
1.109	-0.470074832
1.11	-0.388280133
1.111	-0.244591825
1.112	-0.065381276
1.113	0.127854386
1.114	0.30904851
1.115	0.449722141
1.116	0.53389346
1.117	0.54659718
1.118	0.483601689
1.119	0.357423939
1.12	0.183509721
1.121	-0.013322162
1.122	-0.204157328
1.123	-0.366852323
1.124	-0.475462669
1.125	-0.512685669
1.126	-0.477756496
1.127	-0.371625668
1.128	-0.211788839
1.129	-0.024099947
1.13	0.169530375
1.131	0.340540117
1.132	0.464586846
1.133	0.526150427
1.134	0.512018763
1.135	0.425624342
1.136	0.28161698
1.137	0.096943151
1.138	-0.098337136
1.139	-0.277583163
1.14	-0.420589974
1.141	-0.503656333
1.142	-0.516773361
1.143	-0.459099225
1.144	-0.334714261
1.145	-0.163576099
1.146	0.030858277
1.147	0.223276216
1.148	0.382425149
1.149	0.488387693
1.15	0.527233528
1.151	0.488829191
1.152	0.383560454
1.153	0.225166178
1.154	0.033004727
1.155	-0.162384596
1.156	-0.335962149
1.157	-0.463718233
1.158	-0.524626664
1.159	-0.513486687
1.16	-0.430611044
1.161	-0.28645112
1.162	-0.105719673
1.163	0.090320845
1.164	0.274558591
1.165	0.41733928
1.166	0.502358587
1.167	0.515394786
1.168	0.45293409
1.169	0.32751903
1.17	0.154298001
1.171	-0.04206218
1.172	-0.232242496
1.173	-0.393353889
1.174	-0.499352223
1.175	-0.533567728
1.176	-0.496138674
1.177	-0.388914798
1.178	-0.229289728
1.179	-0.042143956
1.18	0.151565419
1.181	0.323945769
1.182	0.450466572
1.183	0.514811822
1.184	0.503407378
1.185	0.419581406
1.186	0.277906755
1.187	0.094959399
1.188	-0.100190019
1.189	-0.28136126
1.19	-0.427557274
1.191	-0.513348332
1.192	-0.527219946
1.193	-0.468552686
1.194	-0.34322774
1.195	-0.173399636
1.196	0.016497486
1.197	0.202229891
1.198	0.354367109
1.199	0.454449819
1.2	0.488949755
1.201	0.446750487
1.202	0.337726382
1.203	0.175555016
1.204	-0.020574643
1.205	-0.219639012
1.206	-0.396904126
1.207	-0.529100865
1.208	-0.594600654
1.209	-0.587502442
1.21	-0.506555766
1.211	-0.360101146
1.212	-0.17290863
1.213	0.033416776
1.214	0.230817995
1.215	0.387692525
1.216	0.487918581
1.217	0.517399505
1.218	0.471808736
1.219	0.363517218
1.22	0.206577111
1.221	0.024828176
1.222	-0.151712994
1.223	-0.299520707
1.224	-0.391556912
1.225	-0.410015554
1.226	-0.354321999
1.227	-0.22551876
1.228	-0.040660117
1.229	0.174825871
1.23	0.398831824
1.231	0.602322298
1.232	0.759908392
1.233	0.854701692
1.234	0.872277479
1.235	0.814560477
1.236	0.695076848
1.237	0.530375847
1.238	0.350507348
1.239	0.182989673
1.24	0.048991349
1.241	-0.027653081
1.242	-0.037619098
1.243	0.017950531
1.244	0.132302984
1.245	0.283324451
1.246	0.446573509
1.247	0.59742232
1.248	0.706793199
1.249	0.757764692
1.25	0.73953445
1.251	0.644892617
1.252	0.486896102
1.253	0.281386736
1.254	0.049491649
1.255	-0.176938651
1.256	-0.37245444
1.257	-0.513060406
1.258	-0.578586906
1.259	-0.565594495
1.26	-0.475979204
1.261	-0.32237234
1.262	-0.131816057
1.263	0.073369677
1.264	0.264740427
1.265	0.412090858
1.266	0.499844099
1.267	0.513576211
1.268	0.450268448
1.269	0.323217546
1.27	0.147641211
1.271	-0.050418666
1.272	-0.240990741
1.273	-0.402012906
1.274	-0.507647701
1.275	-0.542268585
1.276	-0.506554723
1.277	-0.400736515
1.278	-0.241502163
1.279	-0.053747889
1.28	0.140937684
1.281	0.313259549
1.282	0.438163396
1.283	0.500007825
1.284	0.486125673
1.285	0.40031912
1.286	0.257166929
1.287	0.07305937
1.288	-0.122868063
1.289	-0.303903212
1.29	-0.448719851
1.291	-0.532304606
1.292	-0.543865699
1.293	-0.483250985
1.294	-0.356260131
1.295	-0.184138125
1.296	0.00963012
1.297	0.200858168
1.298	0.359464898
1.299	0.465604299
1.3	0.504611287
1.301	0.46578472
1.302	0.359649597
1.303	0.200776227
1.304	0.00902638
1.305	-0.18544827
1.306	-0.358336062
1.307	-0.486023228
1.308	-0.547198004
1.309	-0.536007736
1.31	-0.452532294
1.311	-0.307443292
1.312	-0.125657144
1.313	0.071557321
1.314	0.257361697
1.315	0.40219011
1.316	0.489214588
1.317	0.503540463
1.318	0.441331
1.319	0.315494668
1.32	0.142151003
1.321	-0.053262836
1.322	-0.24144808
1.323	-0.400459284
1.324	-0.505531426
1.325	-0.540528421
1.326	-0.50493721
1.327	-0.399184736
1.328	-0.239615349
1.329	-0.051451431
1.33	0.143015045
1.331	0.314742689
1.332	0.439228828
1.333	0.501413563
1.334	0.488795419
